code,date,open,high,low,close,volume,amount,name,sector
MRVL,2026-09-08,227.0,231.88999938964844,222.52999877929688,225.41000366210938,20618200,4647548537.5061035,Marvell,Technology
MRVL,2026-09-09,223.8000030517578,241.8800048828125,223.60000610351562,235.00999450683594,20477900,4812511166.511536,Marvell,Technology
MRVL,2026-09-10,228.02999877929688,234.49000549316406,226.14999389648438,226.9600067138672,16467600,3737486606.5612793,Marvell,Technology
MRVL,2026-09-11,234.6300048828125,240.1999969482422,229.27999877929688,236.10000610351562,17310200,4086938325.653076,Marvell,Technology
MRVL,2026-09-14,215.80999755859375,224.10000610351562,213.6300048828125,218.82000732421875,22196800,4857103938.574219,Marvell,Technology
MRVL,2026-09-15,221.6199951171875,227.6199951171875,220.9199981689453,221.6999969482422,12742900,2825100891.1117554,Marvell,Technology
MRVL,2026-09-16,226.72999572753906,233.77000427246094,224.5800018310547,229.7100067138672,16377400,3762052663.9556885,Marvell,Technology
MRVL,2026-09-17,240.07000732421875,247.88999938964844,240.0,240.75999450683594,20969900,5048713008.808899,Marvell,Technology
MRVL,2026-09-18,242.05999755859375,244.44000244140625,235.9600067138672,244.25,23635600,5772995300.0,Marvell,Technology
MRVL,2026-09-21,251.39999389648438,261.17999267578125,244.99000549316406,257.3800048828125,21466200,5524970660.81543,Marvell,Technology
MRVL,2026-09-22,255.4600067138672,266.0,254.0,262.3599853515625,19926600,5227942484.106445,Marvell,Technology
MRVL,2026-09-23,262.3599853515625,264.9700012207031,256.2200012207031,260.8999938964844,13683600,3570051156.4819336,Marvell,Technology
MRVL,2026-09-24,254.10000610351562,261.9800109863281,252.19000244140625,258.95001220703125,13424700,3476326228.8757324,Marvell,Technology
MRVL,2026-09-25,263.6700134277344,267.4798889160156,257.4309997558594,261.93499755859375,12330610,3229818300.2459717,Marvell,Technology
MS,2025-08-01,136.18280786211088,136.47616075004254,133.15151955439654,136.0067901611328,6678500,908321348.0911255,Morgan Stanley,Financials
MS,2025-08-04,137.07263540111225,138.63717431340913,136.6130675756945,138.2264862060547,3851500,532379311.6226196,Morgan Stanley,Financials
MS,2025-08-05,138.51983221233252,139.54655988981338,136.31970786939414,137.346435546875,5331100,732207582.5439453,Morgan Stanley,Financials
MS,2025-08-06,138.0211322488694,138.70562733622546,137.39531967913848,138.16781616210938,3765800,520312362.1032715,Morgan Stanley,Financials
MS,2025-08-07,139.07720846308953,139.54657913042763,137.4833505319732,137.79624938964844,3728600,513787095.47424316,Morgan Stanley,Financials
MS,2025-08-08,138.48073189950642,140.7395241861142,138.1482721951032,140.0061492919922,3943500,552114249.7329712,Morgan Stanley,Financials
MS,2025-08-11,140.38750218483426,140.99375391868136,139.4976705028306,140.6906280517578,4024700,566237570.7199097,Morgan Stanley,Financials
MS,2025-08-12,141.8542487542224,144.94418987501686,141.60979048994938,144.0250244140625,7111600,1024248363.6230469,Morgan Stanley,Financials
MS,2025-08-13,144.8659734677316,145.77536604501634,142.16715937748094,144.484619140625,5542000,800733759.2773438,Morgan Stanley,Financials
MS,2025-08-14,143.74146446364443,145.3646709766146,142.92986120715938,145.21798706054688,4188600,608260060.6018066,Morgan Stanley,Financials
MS,2025-08-15,145.335328093566,145.51133087718787,141.25776614696528,141.4239959716797,4986000,705140043.9147949,Morgan Stanley,Financials
MS,2025-08-18,140.91554749551898,141.84448608072225,140.63198242361312,141.57069396972656,3548700,502391921.69036865,Morgan Stanley,Financials
MS,2025-08-19,141.28712247399284,141.75647822570963,140.2408338026832,140.87643432617188,4257700,599809594.430542,Morgan Stanley,Financials
MS,2025-08-20,140.63195499314992,141.5022258020424,137.90379245568434,140.92529296875,4619300,650976205.8105469,Morgan Stanley,Financials
MS,2025-08-21,140.2310516947435,141.24799157721847,139.73234725305971,140.84707641601562,3269400,460485431.6345215,Morgan Stanley,Financials
MS,2025-08-22,141.609813045786,145.59935942410075,141.46312911152913,144.73887634277344,6759600,978376908.5266113,Morgan Stanley,Financials
MS,2025-08-25,144.69974666941113,145.3157863340649,144.29884641389907,144.37705993652344,2596500,374875036.1251831,Morgan Stanley,Financials
MS,2025-08-26,144.05439731527994,145.7264837680958,143.05700325185856,145.66781616210938,4453800,648775319.6228027,Morgan Stanley,Financials
MS,2025-08-27,145.081104522396,146.79231259188245,144.74864482125642,146.0687255859375,3329200,486292001.2207031,Morgan Stanley,Financials
MS,2025-08-28,146.51852295928308,147.05633420285073,145.8731494670019,146.85098266601562,3898100,572439815.5303955,Morgan Stanley,Financials
MS,2025-08-29,146.5674148899367,147.40835202234223,145.8242670438424,147.1443328857422,3629400,534045641.7755127,Morgan Stanley,Financials
MS,2025-09-02,145.26689609404988,145.7656005693295,142.4311858156634,145.55047607421875,5330200,775813147.5708008,Morgan Stanley,Financials
MS,2025-09-03,145.51135618942942,146.2349581292489,143.682812878941,145.23756408691406,4338900,630171266.8167114,Morgan Stanley,Financials
MS,2025-09-04,145.72645722243038,147.40833125023948,145.38420968911936,147.19320678710938,3955000,582149132.8430176,Morgan Stanley,Financials
MS,2025-09-05,147.7701453527883,148.49374727721872,143.0472093040165,144.80731201171875,5697300,825010698.7243652,Morgan Stanley,Financials
MS,2025-09-08,145.03220769798736,145.8926906512039,143.985919154155,145.4917755126953,3820800,555894975.8789062,Morgan Stanley,Financials
MS,2025-09-09,145.12999518424004,149.43247002181928,145.06155462202426,148.84576416015625,6673200,993277553.3935547,Morgan Stanley,Financials
MS,2025-09-10,149.51067099651306,151.104543681177,148.06348222522936,150.70362854003906,4945600,745319865.3076172,Morgan Stanley,Financials
MS,2025-09-11,150.967654387204,154.26294721801827,150.6645285081207,153.01132202148438,7399500,1132207277.2979736,Morgan Stanley,Financials
MS,2025-09-12,152.58107701680743,153.39268031568747,152.170388887353,152.92332458496094,4341600,663931906.0180664,Morgan Stanley,Financials
MS,2025-09-15,153.86205375344042,154.96699507869178,152.4246378140432,153.16778564453125,4829900,739785087.8845215,Morgan Stanley,Financials
MS,2025-09-16,153.59802285055264,154.00871095596938,151.7792527148221,152.35617065429688,7539500,1148689348.6480713,Morgan Stanley,Financials
MS,2025-09-17,153.1677644661064,154.4682841800508,152.19970439978897,153.9207000732422,4604200,708681687.2772217,Morgan Stanley,Financials
MS,2025-09-18,154.39983638446267,156.59018784116736,153.9989361638225,155.71014404296875,4323700,673243949.798584,Morgan Stanley,Financials
MS,2025-09-19,156.01327489551474,157.5191313122567,154.61496579660167,156.36529541015625,14902000,2330155632.2021484,Morgan Stanley,Financials
MS,2025-09-22,155.79815326482225,157.4604665896712,154.33140358044685,157.14756774902344,4421200,694780826.5319824,Morgan Stanley,Financials
MS,2025-09-23,157.0204388566437,160.34506538328657,156.0621666094076,157.19644165039062,5335900,838784493.0023193,Morgan Stanley,Financials
MS,2025-09-24,157.52893414946692,157.89072765811275,154.34118837516957,154.38031005859375,5195200,802036586.8164062,Morgan Stanley,Financials
MS,2025-09-25,153.90115739505413,155.71992763330755,153.15800957963057,155.42657470703125,5351100,831703143.9147949,Morgan Stanley,Financials
MS,2025-09-26,156.02305608929763,158.22318069178144,155.78838568085126,156.5608673095703,5326800,833968427.9846191,Morgan Stanley,Financials
MS,2025-09-29,157.12800270011383,157.7440423256266,156.17950340264616,157.58758544921875,4186000,659661632.6904297,Morgan Stanley,Financials
MS,2025-09-30,157.81248285354567,158.63385907370636,153.36333928018516,155.4363555908203,5547100,862221008.0978394,Morgan Stanley,Financials
MS,2025-10-01,154.38030692174806,154.9278911141561,152.10195382647515,153.41224670410156,5467400,838766117.6300049,Morgan Stanley,Financials
MS,2025-10-02,153.21667031782368,153.52956915009983,150.30273186724762,151.85748291015625,5087400,772559758.5571289,Morgan Stanley,Financials
MS,2025-10-03,153.45133679675408,154.3020617151989,152.69841607425795,154.09671020507812,5182100,798544561.9537354,Morgan Stanley,Financials
MS,2025-10-06,154.4976461756121,155.21146023651738,151.57391952532095,154.5856475830078,4696300,725980576.7440796,Morgan Stanley,Financials
MS,2025-10-07,155.2603274480138,155.75901692236064,151.95524702909535,152.5126190185547,4589700,699987167.5094604,Morgan Stanley,Financials
MS,2025-10-08,153.01131024664068,153.07976572144923,150.60584931863528,152.19970703125,4038600,614673736.8164062,Morgan Stanley,Financials
MS,2025-10-09,152.13127726291273,152.9624264552778,150.42006931795336,152.8059844970703,6092600,930985741.1468506,Morgan Stanley,Financials
MS,2025-10-10,153.3731209636822,154.44872837408835,148.47416779880112,148.4937286376953,5531700,821422758.7051392,Morgan Stanley,Financials
MS,2025-10-13,150.86008955842658,152.17038233222502,149.95071193678334,151.69125366210938,4735800,718379439.0930176,Morgan Stanley,Financials
MS,2025-10-14,151.0752301342526,153.6371483561278,148.5133119123774,151.8966064453125,8023800,1218787990.7958984,Morgan Stanley,Financials
MS,2025-10-15,159.31834775204803,163.07323838258478,158.05694955529682,159.0445556640625,13673700,2174727540.7836914,Morgan Stanley,Financials
MS,2025-10-16,159.47479442987608,161.09800093372115,155.44612688975104,156.4728546142578,10477500,1639444334.2208862,Morgan Stanley,Financials
MS,2025-10-17,157.13778638305175,157.41157847517505,154.35097081953597,155.1527862548828,7965000,1235791942.5201416,Morgan Stanley,Financials
MS,2025-10-20,156.64886979487753,159.52370168260387,155.96438956459744,158.379638671875,5741000,909257505.6152344,Morgan Stanley,Financials
MS,2025-10-21,157.8711538741952,158.46763267283546,155.66125639951198,155.7003631591797,4220600,657148952.7496338,Morgan Stanley,Financials
MS,2025-10-22,156.032829599811,156.1990594306678,153.73491592507298,154.61495971679688,4360200,674152147.3571777,Morgan Stanley,Financials
MS,2025-10-23,155.37766458330395,156.54128829190262,154.3998315401855,155.77857971191406,3735600,581926462.3718262,Morgan Stanley,Financials
MS,2025-10-24,156.96179329823582,161.2446926734904,156.96179329823582,160.22775268554688,5547500,888863458.0230713,Morgan Stanley,Financials
MS,2025-10-27,161.30335828728948,162.99500540972656,161.24467576673817,162.33985900878906,5056000,820790327.1484375,Morgan Stanley,Financials
MS,2025-10-28,162.43763787052825,163.42525889976412,160.73621774111953,161.54782104492188,3601000,581733703.5827637,Morgan Stanley,Financials
MS,2025-10-29,160.6677740416361,162.3398754134064,159.50415012218062,160.39398193359375,4963500,796115529.3273926,Morgan Stanley,Financials
MS,2025-10-30,160.18864292211092,163.2981453544206,159.77793984562604,161.59671020507812,4960500,801600480.97229,Morgan Stanley,Financials
MS,2025-10-31,160.70145693861468,162.2263133038437,160.26858867569143,161.34091186523438,5323500,858898344.3145752,Morgan Stanley,Financials
MS,2025-11-03,161.63605197436678,161.99021555491922,158.95032024515132,160.99658203125,4719200,759775069.921875,Morgan Stanley,Financials
MS,2025-11-04,159.69800033214597,164.2234074113226,158.25183355592412,161.3507537841797,5739200,926024246.1181641,Morgan Stanley,Financials
MS,2025-11-05,161.21301271579054,163.2691369371327,159.00934160516837,162.50177001953125,4133000,671619815.4907227,Morgan Stanley,Financials
MS,2025-11-06,161.90168774326278,162.98384346020646,160.01280519720132,160.77032470703125,4292900,690170926.9348145,Morgan Stanley,Financials
MS,2025-11-07,159.5799466374796,159.96362260821383,155.49722539875978,159.72750854492188,6323300,1010004954.7821045,Morgan Stanley,Financials
MS,2025-11-10,161.15398603570551,163.36750458759144,161.15398603570551,162.37388610839844,5015400,814369988.3880615,Morgan Stanley,Financials
MS,2025-11-11,162.61984421189473,164.016818662904,162.10827124023157,163.80038452148438,3237600,530320124.9267578,Morgan Stanley,Financials
MS,2025-11-12,164.80383657310304,168.98492711496158,164.80383657310304,167.1649169921875,6892900,1152251056.3354492,Morgan Stanley,Financials
MS,2025-11-13,166.56480998859908,167.58795586403082,162.4919364333853,162.9248046875,6090900,992358692.8710938,Morgan Stanley,Financials
MS,2025-11-14,161.53768498668322,162.12796268912646,157.34676133577,161.2032012939453,6691200,1078642860.4980469,Morgan Stanley,Financials
MS,2025-11-17,160.60307510779,161.42945179964005,156.18587027193692,156.86468505859375,5727200,898395424.2675781,Morgan Stanley,Financials
MS,2025-11-18,156.06783274030857,159.04870354533898,155.23160851626605,157.23854064941406,4864900,764949776.4053345,Morgan Stanley,Financials
MS,2025-11-19,157.7501131329352,160.26860324279838,157.45497428944512,159.6586456298828,6413600,1023986689.6118164,Morgan Stanley,Financials
MS,2025-11-20,161.5376854863172,164.2332649857799,155.9399397988676,156.12686157226562,5258600,821008714.263916,Morgan Stanley,Financials
MS,2025-11-21,157.1893343785205,157.5139855774408,152.71310483420837,155.60543823242188,9021300,1403763339.9261475,Morgan Stanley,Financials
MS,2025-11-24,158.71421645072186,161.79347180821418,156.42199299105903,160.1898956298828,10125700,1622034826.1795044,Morgan Stanley,Financials
MS,2025-11-25,160.85887402166955,163.18061002329196,158.01573254188236,162.74774169921875,5561000,905040191.5893555,Morgan Stanley,Financials
MS,2025-11-26,164.27259974901486,166.22050704676363,163.18059657108347,165.217041015625,4844200,800344390.0878906,Morgan Stanley,Financials
MS,2025-11-28,165.2760606818806,167.50925927642456,165.03994661966533,166.90914916992188,2133700,356134051.5838623,Morgan Stanley,Financials
MS,2025-12-01,166.26967168960397,167.0173586804242,165.0104267708771,165.73843383789062,4393500,728171809.0667725,Morgan Stanley,Financials
MS,2025-12-02,166.15163445341196,167.36168715777507,165.95488023494892,166.348388671875,4338700,721735753.9306641,Morgan Stanley,Financials
MS,2025-12-03,165.8171480417563,171.17877921607487,165.37444730468127,170.9033203125,6223300,1063582633.3007812,Morgan Stanley,Financials
MS,2025-12-04,171.4936015310692,173.14635498684257,170.90332386178744,172.05435180664062,4813200,828132006.1157227,Morgan Stanley,Financials
MS,2025-12-05,171.6411694228629,174.4449659325615,171.4739275800626,173.64808654785156,4641600,806004958.5205078,Morgan Stanley,Financials
MS,2025-12-08,174.1203152697777,176.05837517703006,173.2053863486809,173.96290588378906,7271700,1265006062.715149,Morgan Stanley,Financials
MS,2025-12-09,173.91370124101599,177.72094854988723,173.91370124101599,175.9304656982422,4191200,737359767.8344727,Morgan Stanley,Financials
MS,2025-12-10,175.60581584762437,178.3702523395386,174.8679762852394,176.79620361328125,6591200,1165299137.2558594,Morgan Stanley,Financials
MS,2025-12-11,177.20938115763914,179.02937629367756,176.58959115939803,177.3667755126953,7598700,1347756917.0883179,Morgan Stanley,Financials
MS,2025-12-12,178.2128371214823,178.2128371214823,174.86797055287258,175.51727294921875,4961500,870828949.7375488,Morgan Stanley,Financials
MS,2025-12-15,176.9929547834453,177.96689338175622,174.84829335308027,174.90731811523438,5219000,912841293.2434082,Morgan Stanley,Financials
MS,2025-12-16,175.2418303058862,175.75338829160995,172.83154224849588,173.64808654785156,6840500,1187839736.0305786,Morgan Stanley,Financials
MS,2025-12-17,175.16310972571986,176.54040419526248,171.63132139844828,171.96580505371094,5796100,996731002.671814,Morgan Stanley,Financials
MS,2025-12-18,173.68744349578094,174.19901648433617,169.78181137581487,170.15565490722656,7993400,1360122211.9354248,Morgan Stanley,Financials
MS,2025-12-19,170.6475421380809,174.81878556123542,170.6475421380809,174.11045837402344,10639400,1852430810.824585,Morgan Stanley,Financials
MS,2025-12-22,174.71056866978245,177.33727573697655,174.53349437849013,176.8453826904297,4574600,808996887.6556396,Morgan Stanley,Financials
MS,2025-12-23,176.91425081392268,177.6520903666081,176.22560356702647,176.589599609375,3514800,620677124.7070312,Morgan Stanley,Financials
MS,2025-12-24,177.23891072227443,179.04907357769014,176.61912066393927,178.70474243164062,2648000,473210157.9589844,Morgan Stanley,Financials
MS,2025-12-26,178.90150818191185,179.38355376333567,178.1636686073558,178.92117309570312,2564700,458879132.6385498,Morgan Stanley,Financials
MS,2025-12-29,178.2521934770665,178.75391894911158,176.83553918966453,177.0224609375,2464300,436236450.48828125,Morgan Stanley,Financials
MS,2025-12-30,177.35694711288153,177.45533172200223,175.36969509743614,176.17640686035156,2365500,416745290.4281616,Morgan Stanley,Financials
MS,2025-12-31,176.59942719636982,176.79619641410076,174.5236380449313,174.6515350341797,3098100,541087920.6893921,Morgan Stanley,Financials
MS,2026-01-02,175.6254968205004,179.00972336865595,174.26786721396755,178.95068359375,4509900,807049687.9394531,Morgan Stanley,Financials
MS,2026-01-05,179.24581406975182,185.45350160055665,179.10808462415838,183.51544189453125,6787400,1245592710.3149414,Morgan Stanley,Financials
MS,2026-01-06,183.67284747930776,185.75848405566637,182.73825375979814,184.70582580566406,3795600,701069432.4279785,Morgan Stanley,Financials
MS,2026-01-07,184.26315137800748,184.7058521491905,181.35113772979358,181.79383850097656,3532400,642168555.1208496,Morgan Stanley,Financials
MS,2026-01-08,180.92810342899293,183.12194220667942,180.6821569064734,181.68560791015625,3745900,680576118.6706543,Morgan Stanley,Financials
MS,2026-01-09,182.68908413038432,183.88930442823562,182.03978167192994,183.29904174804688,4630900,848839532.4310303,Morgan Stanley,Financials
MS,2026-01-12,181.63642034272772,184.23361487320008,180.9379256532649,183.5449676513672,5635400,1034349310.7025146,Morgan Stanley,Financials
MS,2026-01-13,183.9286511951896,183.98767595787072,179.1966275646664,179.79673767089844,6594800,1185723525.592041,Morgan Stanley,Financials
MS,2026-01-14,179.23597303401186,179.39338239612218,176.02882107939186,177.8488311767578,8434000,1499977042.1447754,Morgan Stanley,Financials
MS,2026-01-15,178.06528229239154,189.04433865967127,178.06528229239154,188.12940979003906,12957100,2437611575.590515,Morgan Stanley,Financials
MS,2026-01-16,187.4702756456151,189.55589736097167,185.93557174100295,186.02410888671875,8398100,1562249068.8415527,Morgan Stanley,Financials
MS,2026-01-20,182.2463657311239,183.67285250110154,178.3407339123856,179.14744567871094,11302600,2024831919.5281982,Morgan Stanley,Financials
MS,2026-01-21,179.5114473356895,183.39739935194925,179.06874660167736,180.34767150878906,11715800,2112917249.862671,Morgan Stanley,Financials
MS,2026-01-22,181.53804571663468,183.02355730622565,179.30484709247037,180.08204650878906,8966900,1614777702.8396606,Morgan Stanley,Financials
MS,2026-01-23,178.92117867485604,178.92117867485604,175.06473884629034,176.09771728515625,8532800,1502606602.0507812,Morgan Stanley,Financials
MS,2026-01-26,176.45186991784018,179.48193281140937,175.95997688339165,178.93101501464844,6389800,1143333399.7406006,Morgan Stanley,Financials
MS,2026-01-27,179.28519114013014,180.98713695517833,178.21285284137494,179.69837951660156,5138100,923308243.7942505,Morgan Stanley,Financials
MS,2026-01-28,179.48194479867834,180.04269508948144,177.45534776321907,179.38356018066406,5538800,993569663.1286621,Morgan Stanley,Financials
MS,2026-01-29,180.20991782067412,182.02992798123995,176.55024759851656,179.44256591796875,7473400,1341046072.1313477,Morgan Stanley,Financials
MS,2026-01-30,178.26542032529818,181.17368308171876,178.02800465177677,180.8274688720703,7434900,1344434148.3169556,Morgan Stanley,Financials
MS,2026-02-02,180.63952435809685,183.43898869732035,178.60175546307764,183.1026611328125,6827200,1250078488.0859375,Morgan Stanley,Financials
MS,2026-02-03,183.280715998086,186.6440219126066,176.5244140005073,180.93629455566406,7751300,1402491499.9893188,Morgan Stanley,Financials
MS,2026-02-04,180.75822436026408,181.66829517141437,176.57387294211193,178.13682556152344,7571900,1348834229.4692993,Morgan Stanley,Financials
MS,2026-02-05,176.07926170507253,177.51361222260675,171.3805173618192,173.94256591796875,9571800,1664943452.4536133,Morgan Stanley,Financials
MS,2026-02-06,176.95966615501126,179.23485075774607,175.58466571458925,178.01812744140625,9139700,1627032279.3762207,Morgan Stanley,Financials
MS,2026-02-09,178.04780469818746,181.8364784978292,177.52352492560803,180.38233947753906,6625900,1195195343.144226,Morgan Stanley,Financials
MS,2026-02-10,179.95697164575293,182.58827226370516,171.6772938250661,175.970458984375,12854500,2262012265.0146484,Morgan Stanley,Financials
MS,2026-02-11,177.83016686011447,179.0864518511828,172.41919057550368,174.77349853515625,7777800,1359353316.9067383,Morgan Stanley,Financials
MS,2026-02-12,175.51540777826634,176.8607330984377,163.62512225545763,166.24652099609375,14436700,2400051149.6643066,Morgan Stanley,Financials
MS,2026-02-13,165.3166643441612,169.63951953572123,161.8247564912253,169.3031768798828,9162400,1551223427.8442383,Morgan Stanley,Financials
MS,2026-02-17,170.68807594506097,172.32026533092574,169.0163097325761,169.68896484375,6376900,1082089559.9121094,Morgan Stanley,Financials
MS,2026-02-18,171.61793877391642,175.3967107126123,171.5783619464599,174.68447875976562,6343300,1108076054.1168213,Morgan Stanley,Financials
MS,2026-02-19,173.2699176966276,174.37782736617783,170.66829221101892,172.48843383789062,7259500,1252179785.446167,Morgan Stanley,Financials
MS,2026-02-20,171.57835498901392,173.53698523285186,169.70874996213757,173.5172119140625,4272600,741369639.6240234,Morgan Stanley,Financials
MS,2026-02-23,172.08286461621847,173.72494066041472,164.81216987935264,165.0001220703125,7795500,1286258451.599121,Morgan Stanley,Financials
MS,2026-02-24,163.6844759237644,168.48214741360837,162.33915057464282,166.96864318847656,7413800,1237872126.8707275,Morgan Stanley,Financials
MS,2026-02-25,168.85802838039396,172.16198389589962,167.81935557264353,171.85533142089844,7098500,1219915070.0912476,Morgan Stanley,Financials
MS,2026-02-26,172.9929311311806,175.91109561342904,172.56756327359832,175.57476806640625,6901600,1211746819.2871094,Morgan Stanley,Financials
MS,2026-02-27,172.12242495898474,172.25102700315827,162.62600926842057,164.71324157714844,12400400,2042510080.8532715,Morgan Stanley,Financials
MS,2026-03-02,160.8850140008144,167.76991797159957,160.4002959675875,165.19796752929688,9212600,1521902795.6604004,Morgan Stanley,Financials
MS,2026-03-03,160.7069705101339,165.5145289398378,158.22404518257997,164.1593017578125,7495500,1230456046.3256836,Morgan Stanley,Financials
MS,2026-03-04,165.77171325683594,167.37422765658286,164.72315370667374,165.77171325683594,5307800,879883099.6246338,Morgan Stanley,Financials
MS,2026-03-05,163.59543886170016,166.15748732606957,158.77797930675902,160.7959747314453,7274900,1169774636.5737915,Morgan Stanley,Financials
MS,2026-03-06,157.7887796049384,158.61972693901535,153.67368013822457,158.54058837890625,8046000,1275617574.0966797,Morgan Stanley,Financials
MS,2026-03-09,156.21594464590174,160.10354538731005,152.40749756091878,158.71864318847656,7480800,1187342425.9643555,Morgan Stanley,Financials
MS,2026-03-10,160.09363064032286,161.71593330022017,158.13500043860031,159.01539611816406,4314600,686087828.0914307,Morgan Stanley,Financials
MS,2026-03-11,158.2734892077427,160.01449215513884,156.14669523416813,159.1538848876953,5463200,869489503.918457,Morgan Stanley,Financials
MS,2026-03-12,152.70423889160156,154.56395725542248,151.15118809805003,152.70423889160156,11195700,1709630847.3587036,Morgan Stanley,Financials
MS,2026-03-13,153.21864095310988,155.54328904421342,152.19975649466124,153.1988525390625,6001900,919484193.0541992,Morgan Stanley,Financials
MS,2026-03-16,154.77170625005255,157.37331665567172,153.1197133024641,154.0198974609375,5498100,846816798.2299805,Morgan Stanley,Financials
MS,2026-03-17,155.60262762139345,158.90658309716423,155.60262762139345,156.1269073486328,6528600,1019290127.3162842,Morgan Stanley,Financials
MS,2026-03-18,155.32564856339138,158.90658140044437,154.83104391322885,157.21502685546875,9140900,1437086838.9831543,Morgan Stanley,Financials
MS,2026-03-19,155.29599281899522,157.89760333861622,154.8409498427943,156.8391571044922,6418300,1006640762.0437622,Morgan Stanley,Financials
MS,2026-03-20,156.651189016498,161.3796083735848,155.55316606404514,159.72763061523438,14621300,2335425605.5145264,Morgan Stanley,Financials
MS,2026-03-23,164.46592831072851,166.32564657426875,162.3885978937124,162.546875,10128400,1646339768.75,Morgan Stanley,Financials
MS,2026-03-24,160.68715856012133,165.31665076555714,160.4794179689942,164.08013916015625,6016200,987138933.215332,Morgan Stanley,Financials
MS,2026-03-25,165.00011808843186,166.98842339369088,162.23032896531865,163.86251831054688,6444600,1056028385.5041504,Morgan Stanley,Financials
MS,2026-03-26,162.87331869954158,164.5351983101601,160.72673615201802,161.46864318847656,6175700,997181899.7390747,Morgan Stanley,Financials
MS,2026-03-27,159.26269933653793,159.49021325208915,155.63230297041136,156.6808624267578,6368400,997806404.2785645,Morgan Stanley,Financials
MS,2026-03-30,158.42186312118807,159.50011272812412,155.52348712169396,156.66107177734375,6261600,980948967.0410156,Morgan Stanley,Financials
MS,2026-03-31,159.7573095131689,163.50640629623734,157.9272661838773,162.794189453125,8081700,1315653800.9033203,Morgan Stanley,Financials
MS,2026-04-01,167.08736177127037,167.4632510756454,161.4389695101178,164.37692260742188,7117000,1169870558.1970215,Morgan Stanley,Financials
MS,2026-04-02,160.24202591164268,165.197959255416,158.83735046459964,164.0207977294922,5107500,837736224.4033813,Morgan Stanley,Financials
MS,2026-04-06,164.09005441225477,165.8211708022278,163.65479987628532,164.75282287597656,3674800,605433673.5046387,Morgan Stanley,Financials
MS,2026-04-07,163.90210944800245,167.07746319925505,163.50641662778528,166.61253356933594,6036400,1005739897.6379395,Morgan Stanley,Financials
MS,2026-04-08,174.9911299601787,179.30408337881448,172.60714687120964,174.12063598632812,7662600,1334216785.308838,Morgan Stanley,Financials
MS,2026-04-09,173.2798073133838,177.06848109446693,172.91380466861978,176.237548828125,5298900,933865147.4853516,Morgan Stanley,Financials
MS,2026-04-10,176.73214227279465,176.73214227279465,172.8148666900626,175.72314453125,4240100,745083705.1269531,Morgan Stanley,Financials
MS,2026-04-13,173.86342795539753,179.2249407604526,173.12152095128985,179.1853790283203,6282900,1125803817.8970337,Morgan Stanley,Financials
MS,2026-04-14,180.89670371235155,182.59814495210784,179.78879410288656,181.36163330078125,8803600,1596635274.9267578,Morgan Stanley,Financials
MS,2026-04-15,186.4560768514262,192.49024486347278,185.89222027360748,189.5522918701172,9853800,1867810373.6297607,Morgan Stanley,Financials
MS,2026-04-16,188.8697218298611,190.4326743138572,184.65569570317967,185.29869079589844,9138100,1693277966.3619995,Morgan Stanley,Financials
MS,2026-04-17,187.4551715914685,189.1566128788798,186.1988714921753,186.7825164794922,6846100,1278731786.0702515,Morgan Stanley,Financials
MS,2026-04-20,186.88143567067522,190.1260412540656,185.99115325960173,188.64222717285156,4905200,925327852.7282715,Morgan Stanley,Financials
MS,2026-04-21,188.73123746535532,191.05588537968532,186.67369538501003,187.2672119140625,5154900,965343750.6958008,Morgan Stanley,Financials
MS,2026-04-22,189.61164072237642,190.15570888301386,187.77172582408085,188.9884490966797,4492100,848955012.1871948,Morgan Stanley,Financials
MS,2026-04-23,188.6026545204146,189.6907757271636,184.88321777857797,186.6143341064453,3814400,711821716.015625,Morgan Stanley,Financials
MS,2026-04-24,186.7528204598824,187.01002454274916,185.10084271050724,186.0406036376953,4530600,842875558.8409424,Morgan Stanley,Financials
MS,2026-04-27,185.84275174187505,188.5334023233126,185.72405145256167,188.12782287597656,4163600,783289003.326416,Morgan Stanley,Financials
MS,2026-04-28,189.24563881037693,190.57117572012473,186.62424006392519,188.30589294433594,4107100,773391132.9116821,Morgan Stanley,Financials
MS,2026-04-29,187.95965532639963,188.454259980787,183.25102445052087,185.061279296875,5107600,945218990.1367188,Morgan Stanley,Financials
MS,2026-04-30,184.5839132392742,189.6858180266641,183.88773334574003,189.5465850830078,5664900,1073762449.836731,Morgan Stanley,Financials
MS,2026-05-01,189.44714639911598,192.44066235036385,187.73656151975916,189.12889099121094,4742700,896981591.3040161,Morgan Stanley,Financials
MS,2026-05-04,188.89019981614604,189.30791383367693,186.0955859015774,186.980712890625,3833000,716697072.5097656,Morgan Stanley,Financials
MS,2026-05-05,188.30343186482295,189.40735564397124,186.9210421932096,188.21392822265625,4807900,904913745.501709,Morgan Stanley,Financials
MS,2026-05-06,191.11794080576675,193.76338196350255,191.11794080576675,192.29148864746094,6319500,1215186062.5076294,Morgan Stanley,Financials
MS,2026-05-07,192.1025273609046,193.18655639048154,188.63162829779915,189.12889099121094,5761900,1089741757.0022583,Morgan Stanley,Financials
MS,2026-05-08,189.8350054037188,192.44065698851605,189.4272463644215,192.03289794921875,5873400,1127886022.8149414,Morgan Stanley,Financials
MS,2026-05-11,191.30689898156186,192.60972477597238,188.99959286073354,190.05380249023438,5272500,1002058673.6297607,Morgan Stanley,Financials
